index	word
11489	1123243121234344
11490	1123243121234434
11491	1123243121243344
11492	1123243121243434
11493	1123243121323444
11494	1123243121324344
11495	1123243121324434
11496	1123243121342344
11497	1123243121342434
11498	1123243121344234
11499	1123243121423344
11500	1123243121423434
11501	1123243121432344
11502	1123243121432434
11503	1123243121434234
11504	1123243123123444
11505	1123243123124344
11506	1123243123124434
11507	1123243123142344
11508	1123243123142434
11509	1123243123144234
11510	1123243123412344
11511	1123243123412434
11512	1123243123414234
11513	1123243123441234
11514	1123243124123344
11515	1123243124123434
11516	1123243124132344
11517	1123243124132434
11518	1123243124134234
11519	1123243124312344
11520	1123243124312434
11521	1123243124314234
11522	1123243124341234
11523	1123243141223344
11524	1123243141223434
11525	1123243141232344
11526	1123243141232434
11527	1123243141234234
11528	1123243142123344
11529	1123243142123434
11530	1123243142132344
11531	1123243142132434
11532	1123243142134234
11533	1123243142312344
11534	1123243142312434
11535	1123243142314234
11536	1123243142341234
11537	1123243411223344
11538	1123243411223434
11539	1123243411232344
11540	1123243411232434
11541	1123243411234234
11542	1123243412123344
11543	1123243412123434
11544	1123243412132344
11545	1123243412132434
11546	1123243412134234
11547	1123243412312344
11548	1123243412312434
11549	1123243412314234
11550	1123243412341234
11551	1123411222333444
11552	1123411222334344
11553	1123411222334434
11554	1123411222343344
11555	1123411222343434
11556	1123411223233444
11557	1123411223234344
11558	1123411223234434
11559	1123411223243344
11560	1123411223243434
11561	1123411223323444
11562	1123411223324344
11563	1123411223324434
11564	1123411223342344
11565	1123411223342434
11566	1123411223344234
11567	1123411223423344
11568	1123411223423434
11569	1123411223432344
11570	1123411223432434
11571	1123411223434234
11572	1123411232233444
11573	1123411232234344
11574	1123411232234434
11575	1123411232243344
11576	1123411232243434
11577	1123411232323444
11578	1123411232324344
11579	1123411232324434
11580	1123411232342344
11581	1123411232342434
11582	1123411232344234
11583	1123411232423344
11584	1123411232423434
11585	1123411232432344
11586	1123411232432434
11587	1123411232434234
11588	1123411234223344
11589	1123411234223434
11590	1123411234232344
11591	1123411234232434
11592	1123411234234234
11593	1123412122333444
11594	1123412122334344
11595	1123412122334434
11596	1123412122343344
11597	1123412122343434
11598	1123412123233444
11599	1123412123234344
11600	1123412123234434
11601	1123412123243344
11602	1123412123243434
11603	1123412123323444
11604	1123412123324344
11605	1123412123324434
11606	1123412123342344
11607	1123412123342434
11608	1123412123344234
11609	1123412123423344
11610	1123412123423434
11611	1123412123432344
11612	1123412123432434
11613	1123412123434234
11614	1123412132233444
11615	1123412132234344
11616	1123412132234434
11617	1123412132243344
11618	1123412132243434
11619	1123412132323444
11620	1123412132324344
11621	1123412132324434
11622	1123412132342344
11623	1123412132342434
11624	1123412132344234
11625	1123412132423344
11626	1123412132423434
11627	1123412132432344
11628	1123412132432434
11629	1123412132434234
11630	1123412134223344
11631	1123412134223434
11632	1123412134232344
11633	1123412134232434
11634	1123412134234234
11635	1123412212333444
11636	1123412212334344
11637	1123412212334434
11638	1123412212343344
11639	1123412212343434
11640	1123412213233444
11641	1123412213234344
11642	1123412213234434
11643	1123412213243344
11644	1123412213243434
11645	1123412213323444
11646	1123412213324344
11647	1123412213324434
11648	1123412213342344
11649	1123412213342434
11650	1123412213344234
11651	1123412213423344
11652	1123412213423434
11653	1123412213432344
11654	1123412213432434
11655	1123412213434234
11656	1123412231233444
11657	1123412231234344
11658	1123412231234434
11659	1123412231243344
11660	1123412231243434
11661	1123412231323444
11662	1123412231324344
11663	1123412231324434
11664	1123412231342344
11665	1123412231342434
11666	1123412231344234
11667	1123412231423344
11668	1123412231423434
11669	1123412231432344
11670	1123412231432434
11671	1123412231434234
11672	1123412233123444
11673	1123412233124344
11674	1123412233124434
11675	1123412233142344
11676	1123412233142434
11677	1123412233144234
11678	1123412233412344
11679	1123412233412434
11680	1123412233414234
11681	1123412233441234
11682	1123412234123344
11683	1123412234123434
11684	1123412234132344
11685	1123412234132434
11686	1123412234134234
11687	1123412234312344
11688	1123412234312434
11689	1123412234314234
11690	1123412234341234
11691	1123412312233444
11692	1123412312234344
11693	1123412312234434
11694	1123412312243344
11695	1123412312243434
11696	1123412312323444
11697	1123412312324344
11698	1123412312324434
11699	1123412312342344
11700	1123412312342434
11701	1123412312344234
11702	1123412312423344
11703	1123412312423434
11704	1123412312432344
11705	1123412312432434
11706	1123412312434234
11707	1123412314223344
11708	1123412314223434
11709	1123412314232344
11710	1123412314232434
11711	1123412314234234
11712	1123412321233444
11713	1123412321234344
11714	1123412321234434
11715	1123412321243344
11716	1123412321243434
11717	1123412321323444
11718	1123412321324344
11719	1123412321324434
11720	1123412321342344
11721	1123412321342434
11722	1123412321344234
11723	1123412321423344
11724	1123412321423434
11725	1123412321432344
11726	1123412321432434
11727	1123412321434234
11728	1123412323123444
11729	1123412323124344
11730	1123412323124434
11731	1123412323142344
11732	1123412323142434
11733	1123412323144234
11734	1123412323412344
11735	1123412323412434
11736	1123412323414234
11737	1123412323441234
11738	1123412324123344
11739	1123412324123434
11740	1123412324132344
11741	1123412324132434
11742	1123412324134234
11743	1123412324312344
11744	1123412324312434
11745	1123412324314234
11746	1123412324341234
11747	1123412341223344
11748	1123412341223434
11749	1123412341232344
11750	1123412341232434
11751	1123412341234234
11752	1123412342123344
11753	1123412342123434
11754	1123412342132344
11755	1123412342132434
11756	1123412342134234
11757	1123412342312344
11758	1123412342312434
11759	1123412342314234
11760	1123412342341234
11761	1123421122333444
11762	1123421122334344
11763	1123421122334434
11764	1123421122343344
11765	1123421122343434
11766	1123421123233444
11767	1123421123234344
11768	1123421123234434
11769	1123421123243344
11770	1123421123243434
11771	1123421123323444
11772	1123421123324344
11773	1123421123324434
11774	1123421123342344
11775	1123421123342434
11776	1123421123344234
11777	1123421123423344
11778	1123421123423434
11779	1123421123432344
11780	1123421123432434
11781	1123421123434234
11782	1123421132233444
11783	1123421132234344
11784	1123421132234434
11785	1123421132243344
11786	1123421132243434
11787	1123421132323444
11788	1123421132324344
11789	1123421132324434
11790	1123421132342344
11791	1123421132342434
11792	1123421132344234
11793	1123421132423344
11794	1123421132423434
11795	1123421132432344
11796	1123421132432434
11797	1123421132434234
11798	1123421134223344
11799	1123421134223434
11800	1123421134232344
11801	1123421134232434
11802	1123421134234234
11803	1123421212333444
11804	1123421212334344
11805	1123421212334434
11806	1123421212343344
11807	1123421212343434
11808	1123421213233444
11809	1123421213234344
11810	1123421213234434
11811	1123421213243344
11812	1123421213243434
11813	1123421213323444
11814	1123421213324344
11815	1123421213324434
11816	1123421213342344
11817	1123421213342434
11818	1123421213344234
11819	1123421213423344
11820	1123421213423434
11821	1123421213432344
11822	1123421213432434
11823	1123421213434234
11824	1123421231233444
11825	1123421231234344
11826	1123421231234434
11827	1123421231243344
11828	1123421231243434
11829	1123421231323444
11830	1123421231324344
11831	1123421231324434
11832	1123421231342344
11833	1123421231342434
11834	1123421231344234
11835	1123421231423344
11836	1123421231423434
11837	1123421231432344
11838	1123421231432434
11839	1123421231434234
11840	1123421233123444
11841	1123421233124344
11842	1123421233124434
11843	1123421233142344
11844	1123421233142434
11845	1123421233144234
11846	1123421233412344
11847	1123421233412434
11848	1123421233414234
11849	1123421233441234
11850	1123421234123344
11851	1123421234123434
11852	1123421234132344
11853	1123421234132434
11854	1123421234134234
11855	1123421234312344
11856	1123421234312434
11857	1123421234314234
11858	1123421234341234
11859	1123421312233444
11860	1123421312234344
11861	1123421312234434
11862	1123421312243344
11863	1123421312243434
11864	1123421312323444
11865	1123421312324344
11866	1123421312324434
11867	1123421312342344
11868	1123421312342434
11869	1123421312344234
11870	1123421312423344
11871	1123421312423434
11872	1123421312432344
11873	1123421312432434
11874	1123421312434234
11875	1123421314223344
11876	1123421314223434
11877	1123421314232344
11878	1123421314232434
11879	1123421314234234
11880	1123421321233444
11881	1123421321234344
11882	1123421321234434
11883	1123421321243344
11884	1123421321243434
11885	1123421321323444
11886	1123421321324344
11887	1123421321324434
11888	1123421321342344
11889	1123421321342434
11890	1123421321344234
11891	1123421321423344
11892	1123421321423434
11893	1123421321432344
11894	1123421321432434
11895	1123421321434234
11896	1123421323123444
11897	1123421323124344
11898	1123421323124434
11899	1123421323142344
11900	1123421323142434
11901	1123421323144234
11902	1123421323412344
11903	1123421323412434
11904	1123421323414234
11905	1123421323441234
11906	1123421324123344
11907	1123421324123434
11908	1123421324132344
11909	1123421324132434
11910	1123421324134234
11911	1123421324312344
11912	1123421324312434
11913	1123421324314234
11914	1123421324341234
11915	1123421341223344
11916	1123421341223434
11917	1123421341232344
11918	1123421341232434
11919	1123421341234234
11920	1123421342123344
11921	1123421342123434
11922	1123421342132344
11923	1123421342132434
11924	1123421342134234
11925	1123421342312344
11926	1123421342312434
11927	1123421342314234
11928	1123421342341234
11929	1123423112233444
11930	1123423112234344
11931	1123423112234434
11932	1123423112243344
11933	1123423112243434
11934	1123423112323444
11935	1123423112324344
11936	1123423112324434
11937	1123423112342344
11938	1123423112342434
11939	1123423112344234
11940	1123423112423344
11941	1123423112423434
11942	1123423112432344
11943	1123423112432434
11944	1123423112434234
11945	1123423114223344
11946	1123423114223434
11947	1123423114232344
11948	1123423114232434
11949	1123423114234234
11950	1123423121233444
11951	1123423121234344
11952	1123423121234434
11953	1123423121243344
11954	1123423121243434
11955	1123423121323444
11956	1123423121324344
11957	1123423121324434
11958	1123423121342344
11959	1123423121342434
11960	1123423121344234
11961	1123423121423344
11962	1123423121423434
11963	1123423121432344
11964	1123423121432434
11965	1123423121434234
11966	1123423123123444
11967	1123423123124344
11968	1123423123124434
11969	1123423123142344
11970	1123423123142434
11971	1123423123144234
11972	1123423123412344
11973	1123423123412434
11974	1123423123414234
11975	1123423123441234
11976	1123423124123344
11977	1123423124123434
11978	1123423124132344
11979	1123423124132434
11980	1123423124134234
11981	1123423124312344
11982	1123423124312434
11983	1123423124314234
11984	1123423124341234
11985	1123423141223344
11986	1123423141223434
11987	1123423141232344
11988	1123423141232434
11989	1123423141234234
11990	1123423142123344
11991	1123423142123434
11992	1123423142132344
11993	1123423142132434
11994	1123423142134234
11995	1123423142312344
11996	1123423142312434
11997	1123423142314234
11998	1123423142341234
11999	1123423411223344
12000	1123423411223434
12001	1123423411232344
12002	1123423411232434
12003	1123423411234234
12004	1123423412123344
12005	1123423412123434
12006	1123423412132344
12007	1123423412132434
12008	1123423412134234
12009	1123423412312344
12010	1123423412312434
12011	1123423412314234
12012	1123423412341234
12013	1211122233334444
12014	1211122233343444
12015	1211122233344344
12016	1211122233344434
12017	1211122233433444
12018	1211122233434344
12019	1211122233434434
12020	1211122233443344
12021	1211122233443434
12022	1211122234333444
12023	1211122234334344
12024	1211122234334434
12025	1211122234343344
12026	1211122234343434
12027	1211122323334444
12028	1211122323343444
12029	1211122323344344
12030	1211122323344434
12031	1211122323433444
12032	1211122323434344
12033	1211122323434434
12034	1211122323443344
12035	1211122323443434
12036	1211122324333444
12037	1211122324334344
12038	1211122324334434
12039	1211122324343344
12040	1211122324343434
12041	1211122332334444
12042	1211122332343444
12043	1211122332344344
12044	1211122332344434
12045	1211122332433444
12046	1211122332434344
12047	1211122332434434
12048	1211122332443344
12049	1211122332443434
12050	1211122333234444
12051	1211122333243444
12052	1211122333244344
12053	1211122333244434
12054	1211122333423444
12055	1211122333424344
12056	1211122333424434
12057	1211122333442344
12058	1211122333442434
12059	1211122333444234
12060	1211122334233444
12061	1211122334234344
12062	1211122334234434
12063	1211122334243344
12064	1211122334243434
12065	1211122334323444
12066	1211122334324344
12067	1211122334324434
12068	1211122334342344
12069	1211122334342434
12070	1211122334344234
12071	1211122334423344
12072	1211122334423434
12073	1211122334432344
12074	1211122334432434
12075	1211122334434234
12076	1211122342333444
12077	1211122342334344
12078	1211122342334434
12079	1211122342343344
12080	1211122342343434
12081	1211122343233444
12082	1211122343234344
12083	1211122343234434
12084	1211122343243344
12085	1211122343243434
12086	1211122343323444
12087	1211122343324344
12088	1211122343324434
12089	1211122343342344
12090	1211122343342434
12091	1211122343344234
12092	1211122343423344
12093	1211122343423434
12094	1211122343432344
12095	1211122343432434
12096	1211122343434234
12097	1211123223334444
12098	1211123223343444
12099	1211123223344344
12100	1211123223344434
12101	1211123223433444
12102	1211123223434344
12103	1211123223434434
12104	1211123223443344
12105	1211123223443434
12106	1211123224333444
12107	1211123224334344
12108	1211123224334434
12109	1211123224343344
12110	1211123224343434
12111	1211123232334444
12112	1211123232343444
12113	1211123232344344
12114	1211123232344434
12115	1211123232433444
12116	1211123232434344
12117	1211123232434434
12118	1211123232443344
12119	1211123232443434
12120	1211123233234444
12121	1211123233243444
12122	1211123233244344
12123	1211123233244434
12124	1211123233423444
12125	1211123233424344
12126	1211123233424434
12127	1211123233442344
12128	1211123233442434
12129	1211123233444234
12130	1211123234233444
12131	1211123234234344
12132	1211123234234434
12133	1211123234243344
12134	1211123234243434
12135	1211123234323444
12136	1211123234324344
12137	1211123234324434
12138	1211123234342344
12139	1211123234342434
12140	1211123234344234
12141	1211123234423344
12142	1211123234423434
12143	1211123234432344
12144	1211123234432434
12145	1211123234434234
12146	1211123242333444
12147	1211123242334344
12148	1211123242334434
12149	1211123242343344
12150	1211123242343434
12151	1211123243233444
12152	1211123243234344
12153	1211123243234434
12154	1211123243243344
12155	1211123243243434
12156	1211123243323444
12157	1211123243324344
12158	1211123243324434
12159	1211123243342344
12160	1211123243342434
12161	1211123243344234
12162	1211123243423344
12163	1211123243423434
12164	1211123243432344
12165	1211123243432434
12166	1211123243434234
12167	1211123322334444
12168	1211123322343444
12169	1211123322344344
12170	1211123322344434
12171	1211123322433444
12172	1211123322434344
12173	1211123322434434
12174	1211123322443344
12175	1211123322443434
12176	1211123323234444
12177	1211123323243444
12178	1211123323244344
12179	1211123323244434
12180	1211123323423444
12181	1211123323424344
12182	1211123323424434
12183	1211123323442344
12184	1211123323442434
12185	1211123323444234
12186	1211123324233444
12187	1211123324234344
12188	1211123324234434
12189	1211123324243344
12190	1211123324243434
12191	1211123324323444
12192	1211123324324344
12193	1211123324324434
12194	1211123324342344
12195	1211123324342434
12196	1211123324344234
12197	1211123324423344
12198	1211123324423434
12199	1211123324432344
12200	1211123324432434
12201	1211123324434234
12202	1211123342233444
12203	1211123342234344
12204	1211123342234434
12205	1211123342243344
12206	1211123342243434
12207	1211123342323444
12208	1211123342324344
12209	1211123342324434
12210	1211123342342344
12211	1211123342342434
12212	1211123342344234
12213	1211123342423344
12214	1211123342423434
12215	1211123342432344
12216	1211123342432434
12217	1211123342434234
12218	1211123344223344
12219	1211123344223434
12220	1211123344232344
12221	1211123344232434
12222	1211123344234234
12223	1211123422333444
12224	1211123422334344
12225	1211123422334434
12226	1211123422343344
12227	1211123422343434
12228	1211123423233444
12229	1211123423234344
12230	1211123423234434
12231	1211123423243344
12232	1211123423243434
12233	1211123423323444
12234	1211123423324344
12235	1211123423324434
12236	1211123423342344
12237	1211123423342434
12238	1211123423344234
12239	1211123423423344
12240	1211123423423434
12241	1211123423432344
12242	1211123423432434
12243	1211123423434234
12244	1211123432233444
12245	1211123432234344
12246	1211123432234434
12247	1211123432243344
12248	1211123432243434
12249	1211123432323444
12250	1211123432324344
12251	1211123432324434
12252	1211123432342344
12253	1211123432342434
12254	1211123432344234
12255	1211123432423344
12256	1211123432423434
12257	1211123432432344
12258	1211123432432434
12259	1211123432434234
12260	1211123434223344
12261	1211123434223434
12262	1211123434232344
12263	1211123434232434
12264	1211123434234234
12265	1211132223334444
12266	1211132223343444
12267	1211132223344344
12268	1211132223344434
12269	1211132223433444
12270	1211132223434344
12271	1211132223434434
12272	1211132223443344
12273	1211132223443434
12274	1211132224333444
12275	1211132224334344
12276	1211132224334434
12277	1211132224343344
12278	1211132224343434
12279	1211132232334444
12280	1211132232343444
12281	1211132232344344
12282	1211132232344434
12283	1211132232433444
12284	1211132232434344
12285	1211132232434434
12286	1211132232443344
12287	1211132232443434
12288	1211132233234444
12289	1211132233243444
12290	1211132233244344
12291	1211132233244434
12292	1211132233423444
12293	1211132233424344
12294	1211132233424434
12295	1211132233442344
12296	1211132233442434
12297	1211132233444234
12298	1211132234233444
12299	1211132234234344
12300	1211132234234434
12301	1211132234243344
12302	1211132234243434
12303	1211132234323444
12304	1211132234324344
12305	1211132234324434
12306	1211132234342344
12307	1211132234342434
12308	1211132234344234
12309	1211132234423344
12310	1211132234423434
12311	1211132234432344
12312	1211132234432434
12313	1211132234434234
12314	1211132242333444
12315	1211132242334344
12316	1211132242334434
12317	1211132242343344
12318	1211132242343434
12319	1211132243233444
12320	1211132243234344
12321	1211132243234434
12322	1211132243243344
12323	1211132243243434
12324	1211132243323444
12325	1211132243324344
12326	1211132243324434
12327	1211132243342344
12328	1211132243342434
12329	1211132243344234
12330	1211132243423344
12331	1211132243423434
12332	1211132243432344
12333	1211132243432434
12334	1211132243434234
12335	1211132322334444
12336	1211132322343444
12337	1211132322344344
12338	1211132322344434
12339	1211132322433444
12340	1211132322434344
12341	1211132322434434
12342	1211132322443344
12343	1211132322443434
12344	1211132323234444
12345	1211132323243444
12346	1211132323244344
12347	1211132323244434
12348	1211132323423444
12349	1211132323424344
12350	1211132323424434
12351	1211132323442344
12352	1211132323442434
12353	1211132323444234
12354	1211132324233444
12355	1211132324234344
12356	1211132324234434
12357	1211132324243344
12358	1211132324243434
12359	1211132324323444
12360	1211132324324344
12361	1211132324324434
12362	1211132324342344
12363	1211132324342434
12364	1211132324344234
12365	1211132324423344
12366	1211132324423434
12367	1211132324432344
12368	1211132324432434
12369	1211132324434234
12370	1211132342233444
12371	1211132342234344
12372	1211132342234434
12373	1211132342243344
12374	1211132342243434
12375	1211132342323444
12376	1211132342324344
12377	1211132342324434
12378	1211132342342344
12379	1211132342342434
12380	1211132342344234
12381	1211132342423344
12382	1211132342423434
12383	1211132342432344
12384	1211132342432434
12385	1211132342434234
12386	1211132344223344
12387	1211132344223434
12388	1211132344232344
12389	1211132344232434
12390	1211132344234234
12391	1211132422333444
12392	1211132422334344
12393	1211132422334434
12394	1211132422343344
12395	1211132422343434
12396	1211132423233444
12397	1211132423234344
12398	1211132423234434
12399	1211132423243344
12400	1211132423243434
12401	1211132423323444
12402	1211132423324344
12403	1211132423324434
12404	1211132423342344
12405	1211132423342434
12406	1211132423344234
12407	1211132423423344
12408	1211132423423434
12409	1211132423432344
12410	1211132423432434
12411	1211132423434234
12412	1211132432233444
12413	1211132432234344
12414	1211132432234434
12415	1211132432243344
12416	1211132432243434
12417	1211132432323444
12418	1211132432324344
12419	1211132432324434
12420	1211132432342344
12421	1211132432342434
12422	1211132432344234
12423	1211132432423344
12424	1211132432423434
12425	1211132432432344
12426	1211132432432434
12427	1211132432434234
12428	1211132434223344
12429	1211132434223434
12430	1211132434232344
12431	1211132434232434
12432	1211132434234234
12433	1211134222333444
12434	1211134222334344
12435	1211134222334434
12436	1211134222343344
12437	1211134222343434
12438	1211134223233444
12439	1211134223234344
12440	1211134223234434
12441	1211134223243344
12442	1211134223243434
12443	1211134223323444
12444	1211134223324344
12445	1211134223324434
12446	1211134223342344
12447	1211134223342434
12448	1211134223344234
12449	1211134223423344
12450	1211134223423434
12451	1211134223432344
12452	1211134223432434
12453	1211134223434234
12454	1211134232233444
12455	1211134232234344
12456	1211134232234434
12457	1211134232243344
12458	1211134232243434
12459	1211134232323444
12460	1211134232324344
12461	1211134232324434
12462	1211134232342344
12463	1211134232342434
12464	1211134232344234
12465	1211134232423344
12466	1211134232423434
12467	1211134232432344
12468	1211134232432434
12469	1211134232434234
12470	1211134234223344
12471	1211134234223434
12472	1211134234232344
12473	1211134234232434
12474	1211134234234234
12475	1211212233334444
12476	1211212233343444
12477	1211212233344344
12478	1211212233344434
12479	1211212233433444
12480	1211212233434344
12481	1211212233434434
12482	1211212233443344
12483	1211212233443434
12484	1211212234333444
12485	1211212234334344
12486	1211212234334434
12487	1211212234343344
12488	1211212234343434
12489	1211212323334444
12490	1211212323343444
12491	1211212323344344
12492	1211212323344434
12493	1211212323433444
12494	1211212323434344
12495	1211212323434434
12496	1211212323443344
12497	1211212323443434
12498	1211212324333444
12499	1211212324334344
12500	1211212324334434
12501	1211212324343344
12502	1211212324343434
12503	1211212332334444
12504	1211212332343444
12505	1211212332344344
12506	1211212332344434
12507	1211212332433444
12508	1211212332434344
12509	1211212332434434
12510	1211212332443344
12511	1211212332443434
12512	1211212333234444
12513	1211212333243444
12514	1211212333244344
12515	1211212333244434
12516	1211212333423444
12517	1211212333424344
12518	1211212333424434
12519	1211212333442344
12520	1211212333442434
12521	1211212333444234
12522	1211212334233444
12523	1211212334234344
12524	1211212334234434
12525	1211212334243344
12526	1211212334243434
12527	1211212334323444
12528	1211212334324344
12529	1211212334324434
12530	1211212334342344
12531	1211212334342434
12532	1211212334344234
12533	1211212334423344
12534	1211212334423434
12535	1211212334432344
12536	1211212334432434
12537	1211212334434234
12538	1211212342333444
12539	1211212342334344
12540	1211212342334434
12541	1211212342343344
12542	1211212342343434
12543	1211212343233444
12544	1211212343234344
12545	1211212343234434
12546	1211212343243344
12547	1211212343243434
12548	1211212343323444
12549	1211212343324344
12550	1211212343324434
12551	1211212343342344
12552	1211212343342434
12553	1211212343344234
12554	1211212343423344
12555	1211212343423434
12556	1211212343432344
12557	1211212343432434
12558	1211212343434234
12559	1211213223334444
12560	1211213223343444
12561	1211213223344344
12562	1211213223344434
12563	1211213223433444
12564	1211213223434344
12565	1211213223434434
12566	1211213223443344
12567	1211213223443434
12568	1211213224333444
12569	1211213224334344
12570	1211213224334434
12571	1211213224343344
12572	1211213224343434
12573	1211213232334444
12574	1211213232343444
12575	1211213232344344
12576	1211213232344434
12577	1211213232433444
12578	1211213232434344
12579	1211213232434434
12580	1211213232443344
12581	1211213232443434
12582	1211213233234444
12583	1211213233243444
12584	1211213233244344
12585	1211213233244434
12586	1211213233423444
12587	1211213233424344
12588	1211213233424434
12589	1211213233442344
12590	1211213233442434
12591	1211213233444234
12592	1211213234233444
12593	1211213234234344
12594	1211213234234434
12595	1211213234243344
12596	1211213234243434
12597	1211213234323444
12598	1211213234324344
12599	1211213234324434
12600	1211213234342344
12601	1211213234342434
12602	1211213234344234
12603	1211213234423344
12604	1211213234423434
12605	1211213234432344
12606	1211213234432434
12607	1211213234434234
12608	1211213242333444
12609	1211213242334344
12610	1211213242334434
12611	1211213242343344
12612	1211213242343434
12613	1211213243233444
12614	1211213243234344
12615	1211213243234434
12616	1211213243243344
12617	1211213243243434
12618	1211213243323444
12619	1211213243324344
12620	1211213243324434
12621	1211213243342344
12622	1211213243342434
12623	1211213243344234
12624	1211213243423344
12625	1211213243423434
12626	1211213243432344
12627	1211213243432434
12628	1211213243434234
12629	1211213322334444
12630	1211213322343444
12631	1211213322344344
12632	1211213322344434
12633	1211213322433444
12634	1211213322434344
12635	1211213322434434
12636	1211213322443344
12637	1211213322443434
12638	1211213323234444
12639	1211213323243444
12640	1211213323244344
12641	1211213323244434
12642	1211213323423444
12643	1211213323424344
12644	1211213323424434
12645	1211213323442344
12646	1211213323442434
12647	1211213323444234
12648	1211213324233444
12649	1211213324234344
12650	1211213324234434
12651	1211213324243344
12652	1211213324243434
12653	1211213324323444
12654	1211213324324344
12655	1211213324324434
12656	1211213324342344
12657	1211213324342434
12658	1211213324344234
12659	1211213324423344
12660	1211213324423434
12661	1211213324432344
12662	1211213324432434
12663	1211213324434234
12664	1211213342233444
12665	1211213342234344
12666	1211213342234434
12667	1211213342243344
12668	1211213342243434
12669	1211213342323444
12670	1211213342324344
12671	1211213342324434
12672	1211213342342344
12673	1211213342342434
12674	1211213342344234
12675	1211213342423344
12676	1211213342423434
12677	1211213342432344
12678	1211213342432434
12679	1211213342434234
12680	1211213344223344
12681	1211213344223434
12682	1211213344232344
12683	1211213344232434
12684	1211213344234234
12685	1211213422333444
12686	1211213422334344
12687	1211213422334434
12688	1211213422343344
12689	1211213422343434
12690	1211213423233444
12691	1211213423234344
12692	1211213423234434
12693	1211213423243344
12694	1211213423243434
12695	1211213423323444
12696	1211213423324344
12697	1211213423324434
12698	1211213423342344
12699	1211213423342434
12700	1211213423344234
12701	1211213423423344
12702	1211213423423434
12703	1211213423432344
12704	1211213423432434
12705	1211213423434234
12706	1211213432233444
12707	1211213432234344
12708	1211213432234434
12709	1211213432243344
12710	1211213432243434
12711	1211213432323444
12712	1211213432324344
12713	1211213432324434
12714	1211213432342344
12715	1211213432342434
12716	1211213432344234
12717	1211213432423344
12718	1211213432423434
12719	1211213432432344
12720	1211213432432434
12721	1211213432434234
12722	1211213434223344
12723	1211213434223434
12724	1211213434232344
12725	1211213434232434
12726	1211213434234234
12727	1211221233334444
12728	1211221233343444
12729	1211221233344344
12730	1211221233344434
12731	1211221233433444
12732	1211221233434344
12733	1211221233434434
12734	1211221233443344
12735	1211221233443434
12736	1211221234333444
12737	1211221234334344
12738	1211221234334434
12739	1211221234343344
12740	1211221234343434
12741	1211221323334444
12742	1211221323343444
12743	1211221323344344
12744	1211221323344434
12745	1211221323433444
12746	1211221323434344
12747	1211221323434434
12748	1211221323443344
12749	1211221323443434
12750	1211221324333444
12751	1211221324334344
12752	1211221324334434
12753	1211221324343344
12754	1211221324343434
12755	1211221332334444
12756	1211221332343444
12757	1211221332344344
12758	1211221332344434
12759	1211221332433444
12760	1211221332434344
12761	1211221332434434
12762	1211221332443344
12763	1211221332443434
12764	1211221333234444
12765	1211221333243444
12766	1211221333244344
12767	1211221333244434
12768	1211221333423444
12769	1211221333424344
12770	1211221333424434
12771	1211221333442344
12772	1211221333442434
12773	1211221333444234
12774	1211221334233444
12775	1211221334234344
12776	1211221334234434
12777	1211221334243344
12778	1211221334243434
12779	1211221334323444
12780	1211221334324344
12781	1211221334324434
12782	1211221334342344
12783	1211221334342434
12784	1211221334344234
12785	1211221334423344
12786	1211221334423434
12787	1211221334432344
12788	1211221334432434
12789	1211221334434234
12790	1211221342333444
12791	1211221342334344
12792	1211221342334434
12793	1211221342343344
12794	1211221342343434
12795	1211221343233444
12796	1211221343234344
12797	1211221343234434
12798	1211221343243344
12799	1211221343243434
12800	1211221343323444
12801	1211221343324344
12802	1211221343324434
12803	1211221343342344
12804	1211221343342434
12805	1211221343344234
12806	1211221343423344
12807	1211221343423434
12808	1211221343432344
12809	1211221343432434
12810	1211221343434234
12811	1211223123334444
12812	1211223123343444
12813	1211223123344344
12814	1211223123344434
12815	1211223123433444
12816	1211223123434344
12817	1211223123434434
12818	1211223123443344
12819	1211223123443434
12820	1211223124333444
12821	1211223124334344
12822	1211223124334434
12823	1211223124343344
12824	1211223124343434
12825	1211223132334444
12826	1211223132343444
12827	1211223132344344
12828	1211223132344434
12829	1211223132433444
12830	1211223132434344
12831	1211223132434434
12832	1211223132443344
12833	1211223132443434
12834	1211223133234444
12835	1211223133243444
12836	1211223133244344
12837	1211223133244434
12838	1211223133423444
12839	1211223133424344
12840	1211223133424434
12841	1211223133442344
12842	1211223133442434
12843	1211223133444234
12844	1211223134233444
12845	1211223134234344
12846	1211223134234434
12847	1211223134243344
12848	1211223134243434
12849	1211223134323444
12850	1211223134324344
12851	1211223134324434
12852	1211223134342344
12853	1211223134342434
12854	1211223134344234
12855	1211223134423344
12856	1211223134423434
12857	1211223134432344
12858	1211223134432434
12859	1211223134434234
12860	1211223142333444
12861	1211223142334344
12862	1211223142334434
12863	1211223142343344
12864	1211223142343434
12865	1211223143233444
12866	1211223143234344
12867	1211223143234434
12868	1211223143243344
12869	1211223143243434
12870	1211223143323444
12871	1211223143324344
12872	1211223143324434
12873	1211223143342344
12874	1211223143342434
12875	1211223143344234
12876	1211223143423344
12877	1211223143423434
12878	1211223143432344
12879	1211223143432434
12880	1211223143434234
12881	1211223312334444
12882	1211223312343444
12883	1211223312344344
12884	1211223312344434
12885	1211223312433444
12886	1211223312434344
12887	1211223312434434
